ID	Lat	Lon	Average	Variance	Votes	Geograph URI
186198	53.597	-2.02176	5.5000	2.2500	6,6,7,3	http://www.geograph.org.uk/photo/1017493
186199	57.3143	-2.33024	5.0000	4.6667	4,6,5,9,2,4	http://www.geograph.org.uk/photo/1017508
186200	51.7789	-4.4501	3.5455	1.8843	3,2,4,4,6,2,6,4,3,3,2	http://www.geograph.org.uk/photo/1017510
186201	52.484	0.438587	5.3333	2.8889	6,7,3,6,7,3	http://www.geograph.org.uk/photo/1017516
186202	51.4917	-0.290174	2.0000	0.6667	3,2,3,1,1,2	http://www.geograph.org.uk/photo/1017520
186204	52.5041	0.270073	3.0000	2.2222	6,3,4,3,3,1,1,2,4	http://www.geograph.org.uk/photo/1017535
186205	53.5763	-2.41129	3.0000	6.3333	1,1,1,8,3,4	http://www.geograph.org.uk/photo/1017546
186206	52.5455	0.365583	3.3333	0.5556	4,4,4,2,3,3	http://www.geograph.org.uk/photo/1017552
186207	56.9057	-2.98055	7.1111	3.2099	8,5,3,9,8,8,8,8,7	http://www.geograph.org.uk/photo/1017554
186208	57.3561	-2.76297	5.9091	7.1736	7,10,2,6,8,7,10,5,4,2,4	http://www.geograph.org.uk/photo/1017566
186209	57.2834	-2.07366	3.0000	0.5714	2,4,4,3,2,3,3	http://www.geograph.org.uk/photo/1017582
186211	57.2821	-2.08676	4.4000	8.2400	1,1,8,6,6	http://www.geograph.org.uk/photo/1017593
186212	50.4618	-3.64549	1.7500	0.9375	2,1,1,1,4,1,2,2	http://www.geograph.org.uk/photo/1017596
186213	57.2909	-2.09259	4.0000	3.3333	3,6,7,3,2,3	http://www.geograph.org.uk/photo/1017602
186214	52.5606	-2.11699	1.1111	0.0988	1,1,1,1,1,2,1,1,1	http://www.geograph.org.uk/photo/1017606
186215	57.3031	-2.09577	3.1250	4.1094	1,7,2,2,6,3,2,2	http://www.geograph.org.uk/photo/1017608
186217	53.9453	-2.51867	6.1429	2.9796	7,9,7,4,5,4,7	http://www.geograph.org.uk/photo/1017627
186218	53.4452	-1.19998	2.4000	1.6400	1,5,3,2,1,1,3,2,4,2	http://www.geograph.org.uk/photo/1017629
186219	57.0448	-3.58475	8.1111	1.4321	8,7,10,10,7,7,8,9,7	http://www.geograph.org.uk/photo/1017633
186220	53.9428	-2.52139	5.4000	7.8400	2,8,7,8,2	http://www.geograph.org.uk/photo/1017636
186221	57.0697	-3.59125	7.1250	2.3594	7,9,8,9,7,7,4,6	http://www.geograph.org.uk/photo/1017639
186222	52.5426	-2.11444	3.0000	3.1429	2,5,5,2,5,1,1	http://www.geograph.org.uk/photo/1017641
186223	57.0782	-3.60267	7.1667	6.1389	10,8,4,7,4,10	http://www.geograph.org.uk/photo/1017642
186224	54.0245	-2.87842	2.8000	0.5600	2,4,3,3,2	http://www.geograph.org.uk/photo/1017644
186225	52.5539	-2.09249	1.8000	1.3600	1,1,2,1,4	http://www.geograph.org.uk/photo/1017650
186226	55.4123	-4.69588	6.0000	3.3333	9,7,6,3,6,5	http://www.geograph.org.uk/photo/1017657
186227	53.2154	-0.544052	2.2500	1.6875	1,5,3,2,1,2,1,3	http://www.geograph.org.uk/photo/1017685
186228	51.0835	0.510417	4.2000	3.7600	3,6,3,2,7	http://www.geograph.org.uk/photo/1017688
186229	55.7059	-4.82466	5.1111	6.0988	8,7,7,1,5,4,1,7,6	http://www.geograph.org.uk/photo/1017705
186230	50.5988	-2.45036	3.6000	0.6400	5,3,3,4,3	http://www.geograph.org.uk/photo/1017706
186231	50.5907	-2.46441	6.7778	2.3951	8,7,9,8,8,4,6,5,6	http://www.geograph.org.uk/photo/1017708
186232	52.1202	0.235753	5.4000	4.2400	8,6,7,3,3	http://www.geograph.org.uk/photo/1017709
186233	55.7036	-4.83437	5.1429	2.6939	5,4,4,8,7,3,5	http://www.geograph.org.uk/photo/1017715
186234	57.8517	-4.95823	7.7273	2.9256	8,6,5,10,5,8,8,7,9,10,9	http://www.geograph.org.uk/photo/1018642
186235	55.7088	-4.87455	2.7500	3.6875	4,1,3,1,1,7,3,2	http://www.geograph.org.uk/photo/1017721
186236	52.1271	0.233906	4.2500	3.4375	7,2,4,4,5,7,2,3	http://www.geograph.org.uk/photo/1017724
186237	55.7119	-4.86157	1.7500	1.6875	1,1,1,4	http://www.geograph.org.uk/photo/1017730
186238	52.5407	-2.09216	2.0000	1.7143	2,1,5,1,1,2,2	http://www.geograph.org.uk/photo/1017731
186239	52.2756	0.741625	4.9000	4.6900	4,1,8,6,6,6,6,1,5,6	http://www.geograph.org.uk/photo/1017732
186240	52.1275	0.237432	4.1111	2.7654	4,3,4,8,5,3,3,2,5	http://www.geograph.org.uk/photo/1017734
186241	52.2636	0.757445	3.8000	3.7600	3,6,6,3,1	http://www.geograph.org.uk/photo/1017735
186242	52.796	-3.54411	6.1667	7.1389	2,8,3,9,8,7	http://www.geograph.org.uk/photo/1017739
186243	51.7092	-3.54995	3.0000	0.8000	2,2,4,4,3	http://www.geograph.org.uk/photo/1017749
186244	52.8789	-1.3306	6.4000	1.8400	7,4,7,8,6	http://www.geograph.org.uk/photo/1017750
186245	51.22	-2.41887	3.8000	3.5600	7,7,4,2,3,4,5,2,2,2	http://www.geograph.org.uk/photo/1017751
186246	52.2943	0.784293	4.2500	4.4375	7,4,7,6,3,1,4,2	http://www.geograph.org.uk/photo/1017755
186247	51.7076	-3.536	5.4000	1.0400	4,6,5,7,5	http://www.geograph.org.uk/photo/1017760
186248	52.2943	0.79192	4.8000	4.9600	6,5,3,3,4,2,7,4,10,4	http://www.geograph.org.uk/photo/1017761
186249	51.8817	-4.85187	2.0000	0.5714	2,1,2,1,2,3,3	http://www.geograph.org.uk/photo/1017762
186250	52.1238	0.222782	3.5714	3.1020	3,1,3,5,3,3,7	http://www.geograph.org.uk/photo/1017763
186251	51.7072	-3.53295	3.6667	2.8889	2,6,3,2,3,6	http://www.geograph.org.uk/photo/1017764
186252	52.2848	0.805402	4.5000	1.2500	3,5,4,6	http://www.geograph.org.uk/photo/1017766
186253	52.1246	0.220487	3.5000	4.2500	2,7,2,3	http://www.geograph.org.uk/photo/1017767
186254	52.1261	0.173512	2.4000	0.2400	2,2,3,3,2	http://www.geograph.org.uk/photo/1017770
186255	52.2416	0.810294	5.8000	2.9600	5,5,4,6,9	http://www.geograph.org.uk/photo/1017773
186256	51.7013	-3.53478	4.1429	3.2653	4,8,3,2,3,4,5	http://www.geograph.org.uk/photo/1017793
186257	52.5336	-2.05558	1.6250	0.4844	2,3,2,1,2,1,1,1	http://www.geograph.org.uk/photo/1017801
186258	57.699	-4.46381	6.1250	2.8594	4,3,8,6,7,8,6,7	http://www.geograph.org.uk/photo/1017819
186259	52.5372	-2.06045	1.1429	0.1224	1,1,1,1,1,2,1	http://www.geograph.org.uk/photo/1017827
186260	51.11	0.723055	3.7500	2.1875	6,4,2,3	http://www.geograph.org.uk/photo/1017830
186261	52.5258	-2.04231	1.5714	0.5306	2,1,2,1,1,1,3	http://www.geograph.org.uk/photo/1017836
186262	56.629	-4.95478	6.3333	5.5556	5,2,8,6,9,8	http://www.geograph.org.uk/photo/1017844
186263	56.5259	-4.41541	9.1429	0.4082	9,10,10,8,9,9,9	http://www.geograph.org.uk/photo/1017851
186264	53.4659	-0.73587	3.4615	2.2485	4,5,4,1,3,2,4,6,2,4,1,4,5	http://www.geograph.org.uk/photo/1017880
186265	53.4705	-0.730462	4.8571	7.2653	3,4,10,5,7,1,4	http://www.geograph.org.uk/photo/1017892
186266	56.6842	-4.99668	7.5000	3.5833	10,9,7,8,4,7	http://www.geograph.org.uk/photo/1017894
186267	57.6778	-4.41271	8.1111	2.0988	10,8,10,7,6,8,7,10,7	http://www.geograph.org.uk/photo/1017895
186268	51.6989	-3.52153	3.2000	2.1600	2,4,5,1,4	http://www.geograph.org.uk/photo/1017896
186269	53.5905	-0.659927	2.8750	2.8594	1,1,2,3,5,3,2,6	http://www.geograph.org.uk/photo/1017898
186270	52.1437	0.148786	2.8000	2.9600	1,3,5,1,6,3,1,4,3,1	http://www.geograph.org.uk/photo/1017900
186271	51.2548	-0.683081	3.0000	1.5000	2,5,3,2,3,5,2,2	http://www.geograph.org.uk/photo/1017902
186272	52.6074	-2.14414	4.1538	2.1302	6,5,1,3,5,4,5,5,4,6,5,3,2	http://www.geograph.org.uk/photo/1017929
186273	51.688	-3.52232	6.1667	5.1389	6,9,4,9,3,6	http://www.geograph.org.uk/photo/1017935
186275	51.6919	-3.52057	3.3333	4.5556	1,2,3,6,1,6,1,5,7,1,3,4	http://www.geograph.org.uk/photo/1017957
186276	57.4145	-6.53308	2.7000	2.4100	4,1,1,4,6,1,2,2,3,3	http://www.geograph.org.uk/photo/1017969
186277	53.6501	-0.683157	5.8333	6.1389	5,3,10,7,3,7	http://www.geograph.org.uk/photo/1017989
186278	55.2979	-1.74389	4.5000	5.5833	7,1,6,7,4,2	http://www.geograph.org.uk/photo/1017991
186279	55.2933	-1.74691	3.4000	3.0400	2,4,1,6,4	http://www.geograph.org.uk/photo/1017995
186280	53.6578	-0.691696	3.8889	2.5432	5,4,6,6,2,4,1,3,4	http://www.geograph.org.uk/photo/1018002
186281	51.6955	-3.5175	4.2000	2.5600	3,2,3,4,6,3,7,3,5,6	http://www.geograph.org.uk/photo/1018005
186282	55.2908	-1.76031	4.4444	5.1358	6,4,1,1,6,6,8,3,5	http://www.geograph.org.uk/photo/1018006
186283	51.7008	-3.50755	6.3750	3.4844	7,3,7,7,6,6,10,5	http://www.geograph.org.uk/photo/1018017
186284	56.3917	-4.74302	7.6000	3.4400	6,5,8,9,10	http://www.geograph.org.uk/photo/1018018
186285	57.4323	-4.94395	7.8571	3.2653	5,9,6,7,8,10,10	http://www.geograph.org.uk/photo/1018020
186286	50.989	-0.201691	3.8333	2.8056	2,6,3,2,6,4	http://www.geograph.org.uk/photo/1018026
186287	50.9963	-0.199415	3.5000	2.2500	6,2,3,3	http://www.geograph.org.uk/photo/1018029
186288	54.5592	-1.22071	2.5556	0.4691	2,4,3,2,3,3,2,2,2	http://www.geograph.org.uk/photo/1018030
186289	58.196	-4.95906	8.7500	0.6875	8,10,8,9	http://www.geograph.org.uk/photo/1018036
186290	51.7049	-3.4964	7.0000	0.4000	7,7,8,7,6	http://www.geograph.org.uk/photo/1018038
186291	51.9894	-2.34678	3.0000	2.0000	1,3,5,3	http://www.geograph.org.uk/photo/1018041
186292	51.7065	-3.49037	6.8889	1.6543	7,5,7,6,6,10,7,7,7	http://www.geograph.org.uk/photo/1018042
186293	50.5333	-3.71233	5.0909	2.6281	7,7,6,7,6,5,3,5,2,4,4	http://www.geograph.org.uk/photo/1018053
186295	58.0542	-5.25999	8.4444	1.5802	10,7,10,8,7,8,10,9,7	http://www.geograph.org.uk/photo/1018066
186296	57.3111	-3.05557	6.1667	4.1389	5,4,9,9,5,5	http://www.geograph.org.uk/photo/1018080
186297	50.3791	-4.47767	6.7000	3.8100	9,6,8,8,2,8,8,6,5,7	http://www.geograph.org.uk/photo/1018085
186298	51.9962	-2.32207	5.2500	1.9375	3,6,7,4,6,4,7,5	http://www.geograph.org.uk/photo/1018086
186299	55.7544	-2.78001	4.2500	1.1875	4,3,4,6	http://www.geograph.org.uk/photo/1018095
186300	52.1848	0.793831	5.1667	3.8056	6,6,6,7,5,1	http://www.geograph.org.uk/photo/1018098
186301	50.542	-3.73128	5.6667	2.4444	7,4,5,4,6,8,8,4,5	http://www.geograph.org.uk/photo/1018101
186302	55.9387	-2.82581	3.2500	0.1875	3,4,3,3	http://www.geograph.org.uk/photo/1018104
186303	55.6113	-3.06502	7.3750	1.4844	7,6,8,7,6,10,7,8	http://www.geograph.org.uk/photo/1018109
186304	56.2132	-4.80429	8.6250	3.7344	4,10,10,10,10,8,8,9	http://www.geograph.org.uk/photo/1018111
186305	52.1842	0.798619	2.6250	1.4844	3,4,2,2,4,1,1,4	http://www.geograph.org.uk/photo/1018114
186307	55.8049	-3.30932	3.8333	3.8056	1,5,3,6,6,2	http://www.geograph.org.uk/photo/1018121
186308	55.9603	-4.56032	2.2000	0.9600	3,3,1,1,3	http://www.geograph.org.uk/photo/1018122
186309	51.8494	-2.58106	5.3750	3.7344	7,9,3,6,3,5,4,6	http://www.geograph.org.uk/photo/1018131
186310	50.5276	-3.73089	2.5556	4.4691	2,2,1,2,4,1,2,1,8	http://www.geograph.org.uk/photo/1018132
186311	57.32	-3.0545	4.5000	2.5000	3,3,7,6,6,5,3,3	http://www.geograph.org.uk/photo/1018133
186312	55.9718	-2.78454	4.7500	1.9375	5,4,5,7,2,5,6,4	http://www.geograph.org.uk/photo/1018135
186313	52.1714	0.833947	3.6667	0.5556	4,3,4,5,3,3	http://www.geograph.org.uk/photo/1018137
186314	51.849	-2.58048	4.7000	4.4100	7,3,8,3,4,1,6,4,7,4	http://www.geograph.org.uk/photo/1018139
186315	56.6314	-4.94568	8.5000	4.2500	10,10,5,9,5,10,10,9	http://www.geograph.org.uk/photo/1018148
186316	55.9555	-4.5544	2.6000	1.8400	5,3,1,2,2	http://www.geograph.org.uk/photo/1018160
186317	52.1684	0.816642	3.1429	1.8367	2,4,2,2,5,5,2	http://www.geograph.org.uk/photo/1018161
186318	55.6227	-3.08835	5.5714	4.5306	3,5,10,4,5,7,5	http://www.geograph.org.uk/photo/1018162
186319	55.9895	-2.719	5.8000	2.1600	8,7,4,5,5	http://www.geograph.org.uk/photo/1018182
186320	55.9834	-2.71697	2.5000	2.2500	1,1,4,1,5,4,2,2	http://www.geograph.org.uk/photo/1018187
186321	57.3284	-3.04676	2.2500	1.1875	2,4,2,1	http://www.geograph.org.uk/photo/1018188
186322	53.2298	-0.515692	2.3333	0.2222	2,2,2,3,3,3,2,2,2	http://www.geograph.org.uk/photo/1018195
186323	57.62	-3.78269	3.1250	2.6094	3,5,2,2,4,1,2,6	http://www.geograph.org.uk/photo/1018200
186324	55.9919	-2.68201	3.5000	1.9167	5,4,3,1,3,5	http://www.geograph.org.uk/photo/1018206
186325	55.9914	-2.66341	2.1250	0.6094	2,3,1,3,2,3,1,2	http://www.geograph.org.uk/photo/1018208
186326	57.402	-4.16546	5.7143	4.4898	7,7,6,2,5,9,4	http://www.geograph.org.uk/photo/1018213
186327	55.9216	-2.86578	2.0000	0.5714	2,3,1,2,1,3,2	http://www.geograph.org.uk/photo/1018215
186328	53.3815	-2.9361	4.1667	4.1389	8,6,5,1,4,1,3,5,2,5,4,6	http://www.geograph.org.uk/photo/1018222
186329	57.5743	-4.50622	5.4000	2.6400	7,6,3,4,7	http://www.geograph.org.uk/photo/1018226
186330	53.7006	-0.633252	2.7500	0.6875	2,3,2,4	http://www.geograph.org.uk/photo/1018230
186331	51.2185	-2.41299	3.6667	1.5556	2,4,3,4,6,3	http://www.geograph.org.uk/photo/1018241
186332	52.8012	-2.01113	7.6667	2.5556	7,9,5,8,7,10	http://www.geograph.org.uk/photo/1018308
186333	52.7657	1.21804	3.8000	2.5600	2,2,4,6,5	http://www.geograph.org.uk/photo/1018316
186334	52.9169	1.35157	6.1667	4.4722	10,6,3,6,5,7	http://www.geograph.org.uk/photo/1018340
186335	53.7089	-0.63359	3.8750	4.3594	4,6,2,3,1,8,4,3	http://www.geograph.org.uk/photo/1018344
186336	52.1671	0.802227	2.5000	1.2500	3,4,2,1	http://www.geograph.org.uk/photo/1018347
186337	52.9724	0.97609	3.0000	3.6000	6,1,1,4,3	http://www.geograph.org.uk/photo/1018360
186338	55.5781	-2.85519	4.5000	1.5833	4,3,4,4,7,5	http://www.geograph.org.uk/photo/1018374
186339	52.1687	0.802036	3.4286	1.6735	4,2,6,4,3,3,2	http://www.geograph.org.uk/photo/1018375
186340	52.1519	-2.28636	3.4000	1.6400	4,1,5,4,4,2,4,3,2,5	http://www.geograph.org.uk/photo/1018378
186341	51.9776	-5.0173	5.5000	1.2500	6,5,4,7	http://www.geograph.org.uk/photo/1018382
186342	51.0049	-0.142486	3.2857	5.6327	6,1,6,2,1,6,1	http://www.geograph.org.uk/photo/1018383
186343	53.7719	-1.5384	2.3333	1.2222	4,1,2,3,1,3	http://www.geograph.org.uk/photo/1018389
186344	52.1462	-2.28763	2.6000	2.0400	1,1,3,4,1,5,1,3,4,3	http://www.geograph.org.uk/photo/1018390
186345	52.148	-2.30431	3.8750	6.1094	5,2,2,6,3,1,3,9	http://www.geograph.org.uk/photo/1018415
186346	55.9537	-4.53889	2.2000	2.1600	5,2,2,1,1	http://www.geograph.org.uk/photo/1018416
186347	54.7319	-1.59123	6.6000	3.4400	10,6,5,5,7	http://www.geograph.org.uk/photo/1018421
186348	55.5709	-2.86328	7.8750	2.3594	9,7,10,10,7,8,6,6	http://www.geograph.org.uk/photo/1018426
186349	51.7069	-3.50124	6.4000	1.8400	9,6,6,5,6	http://www.geograph.org.uk/photo/1018437
186350	51.7103	-3.51149	2.4167	1.5764	4,3,4,1,1,2,1,4,1,2,2,4	http://www.geograph.org.uk/photo/1018441
186351	52.1929	0.876443	2.2500	0.6875	3,3,1,2	http://www.geograph.org.uk/photo/1018443
186352	51.72	-3.50254	6.4444	2.2469	6,7,7,7,8,5,4,9,5	http://www.geograph.org.uk/photo/1018450
186353	51.7178	-3.51507	4.2857	2.4898	4,2,7,4,6,4,3	http://www.geograph.org.uk/photo/1018454
186354	55.9497	-4.53639	1.8333	1.1389	1,1,2,1,4,2	http://www.geograph.org.uk/photo/1018456
186355	53.2713	-4.39888	5.0000	4.6667	6,7,2,7,6,2	http://www.geograph.org.uk/photo/1018461
186356	51.7217	-3.53199	4.8000	3.7600	3,6,2,7,6	http://www.geograph.org.uk/photo/1018468
186357	51.7245	-3.52557	4.8333	2.4722	6,5,4,7,2,5	http://www.geograph.org.uk/photo/1018478
186358	51.727	-3.53637	6.1667	2.4722	8,3,6,7,7,6	http://www.geograph.org.uk/photo/1018484
186359	54.7299	-1.61144	3.0000	2.0000	3,3,3,2,1,6,3	http://www.geograph.org.uk/photo/1018485
186360	54.7278	-1.62155	3.5000	2.2500	2,2,5,5	http://www.geograph.org.uk/photo/1018495
186361	51.7214	-3.54328	5.8000	3.7600	6,5,3,6,9	http://www.geograph.org.uk/photo/1018502
186362	52.2267	-3.3017	4.5000	4.9167	2,2,7,6,7,3	http://www.geograph.org.uk/photo/1018506
186363	51.987	-5.02814	6.5714	3.3878	7,5,9,7,4,5,9	http://www.geograph.org.uk/photo/1018513
186364	51.7206	-3.55107	6.1667	2.4722	2,6,9,7,6,6,6,5,7,7,7,6	http://www.geograph.org.uk/photo/1018521
186365	54.7158	-1.60148	3.8000	3.3600	6,2,6,3,2	http://www.geograph.org.uk/photo/1018533
186366	54.7012	-1.61388	5.8750	1.6094	5,4,7,5,7,8,6,5	http://www.geograph.org.uk/photo/1018542
186367	52.7659	1.20842	3.8750	2.3594	6,4,1,4,6,4,3,3	http://www.geograph.org.uk/photo/1018547
186368	56.3863	-4.53862	2.0000	3.3333	1,1,2,6,1,1	http://www.geograph.org.uk/photo/1018551
186369	54.7067	-1.63339	3.1667	1.4722	2,5,2,4,4,2	http://www.geograph.org.uk/photo/1018554
186370	57.3144	-2.21435	2.5714	0.8163	3,2,3,1,4,3,2	http://www.geograph.org.uk/photo/1018571
186372	57.3104	-2.21814	4.8333	1.8056	4,3,5,7,6,4	http://www.geograph.org.uk/photo/1018573
186373	51.9941	-5.03911	3.2500	1.9375	2,5,5,4,1,2,4,3	http://www.geograph.org.uk/photo/1018574
186374	54.716	-1.62958	6.2857	1.0612	6,7,6,7,8,5,5	http://www.geograph.org.uk/photo/1018589
186375	54.7169	-1.62553	5.7500	2.8542	7,7,8,3,7,6,5,6,2,6,5,7	http://www.geograph.org.uk/photo/1018590
186376	54.8069	-1.57507	1.0000	0.0000	1,1,1,1,1,1,1	http://www.geograph.org.uk/photo/1018591
186377	54.7218	-1.61897	5.5556	3.8025	7,5,3,6,4,5,6,10,4	http://www.geograph.org.uk/photo/1018596
186378	56.6171	-4.98108	7.6667	6.0000	10,9,5,10,8,2,9,8,8	http://www.geograph.org.uk/photo/1018598
186379	54.8094	-1.57893	3.5833	2.7431	6,3,6,1,2,3,4,3,1,4,5,5	http://www.geograph.org.uk/photo/1018599
186380	51.5906	0.516486	2.1111	1.6543	1,1,3,1,1,5,2,3,2	http://www.geograph.org.uk/photo/1018600
186381	54.4077	-0.726029	7.2000	0.5600	7,7,7,8,8,8,6,7,8,6	http://www.geograph.org.uk/photo/1018603
186382	51.5891	0.39035	4.7143	4.2041	4,3,6,3,3,5,9	http://www.geograph.org.uk/photo/1018608
186383	58.0352	-4.84256	5.0000	1.0000	6,4,6,4	http://www.geograph.org.uk/photo/1018618
186384	53.839	-0.405307	5.2000	6.1600	8,1,6,4,7	http://www.geograph.org.uk/photo/1018620
186385	57.9217	-4.88206	8.4000	1.8400	9,6,8,10,9	http://www.geograph.org.uk/photo/1018625
186386	51.8683	-4.01651	4.2500	1.1875	5,5,6,3,3,4,5,3	http://www.geograph.org.uk/photo/1018627
186387	51.8724	-4.02628	3.7500	4.6875	1,4,7,3	http://www.geograph.org.uk/photo/1018635
186388	57.864	-4.96193	6.3750	6.2344	4,3,10,8,5,10,5,6	http://www.geograph.org.uk/photo/1018636
186389	51.8685	-4.02349	5.2222	1.7284	5,5,4,3,6,7,6,4,7	http://www.geograph.org.uk/photo/1018638
186390	54.7356	-1.98105	7.7500	5.1875	10,6,5,10	http://www.geograph.org.uk/photo/1018643
186391	51.8663	-4.03705	4.0000	1.6667	4,4,5,3,2,6	http://www.geograph.org.uk/photo/1018646
186392	51.864	-4.05045	4.8000	1.3600	4,4,7,4,5	http://www.geograph.org.uk/photo/1018654
186393	57.8449	-4.96863	5.3333	4.8889	8,7,5,7,6,1,2,6,6	http://www.geograph.org.uk/photo/1018656
186394	51.8728	-4.04998	6.2222	4.8395	7,4,5,7,8,7,6,2,10	http://www.geograph.org.uk/photo/1018657
186395	57.087	-3.62929	7.1250	2.8594	9,7,10,8,5,5,7,6	http://www.geograph.org.uk/photo/1018660
186396	57.8421	-4.98272	4.1667	5.1389	1,5,2,8,4,5	http://www.geograph.org.uk/photo/1018662
186397	50.8895	-0.52306	4.1111	2.3210	5,3,6,3,5,4,4,6,1	http://www.geograph.org.uk/photo/1018663
186398	51.8775	-4.04423	4.2000	2.9600	5,1,5,6,4	http://www.geograph.org.uk/photo/1018665
186400	57.0932	-3.6152	7.8333	1.1389	7,8,8,7,7,10	http://www.geograph.org.uk/photo/1018669
186401	57.2081	-5.36738	7.0909	3.1736	3,7,9,6,6,10,7,9,7,7,7	http://www.geograph.org.uk/photo/1018672
186402	57.8293	-5.00357	6.2000	2.5600	5,8,6,8,4	http://www.geograph.org.uk/photo/1018673
186403	51.8855	-4.03893	6.2500	0.1875	6,6,7,6	http://www.geograph.org.uk/photo/1018676
186404	51.8869	-4.03129	6.6250	0.7344	5,7,8,7,7,7,6,6	http://www.geograph.org.uk/photo/1018679
186405	51.8901	-4.05048	4.8571	2.6939	5,6,7,2,6,3,5	http://www.geograph.org.uk/photo/1018688
186406	55.8058	-4.64641	5.0000	4.8571	5,3,3,4,10,5,5	http://www.geograph.org.uk/photo/1018690
186407	51.8777	-4.06575	3.6250	1.9844	2,5,3,3,2,3,5,6	http://www.geograph.org.uk/photo/1018692
186408	53.0751	-4.0738	7.5714	2.8163	10,9,7,6,7,9,5	http://www.geograph.org.uk/photo/1018694
186409	51.8786	-4.06376	4.2500	3.1875	2,6,3,6	http://www.geograph.org.uk/photo/1018698
186410	56.8089	-2.69285	3.6667	2.8889	6,2,6,3,2,3	http://www.geograph.org.uk/photo/1018708
186411	51.5223	-0.217663	1.0000	0.0000	1,1,1,1,1	http://www.geograph.org.uk/photo/1018723
186413	57.3611	-2.76191	5.6000	5.8400	6,8,7,1,6	http://www.geograph.org.uk/photo/1018726
186414	60.172	-1.21938	6.0000	4.3333	3,6,6,5,10,6	http://www.geograph.org.uk/photo/1018727
186415	53.1042	-4.02111	7.3824	3.5891	8,6,7,9,10,9,8,7,7,8,6,9,7,8,8,9,10,6,10,5,8,8,3,8,6,1,6,7,7,8,10,6,7,9	http://www.geograph.org.uk/photo/1018735
186416	53.1065	-4.00045	6.8000	4.1600	6,6,4,8,10	http://www.geograph.org.uk/photo/1018746
186417	56.0227	-5.23481	5.0000	2.0000	3,6,4,7,5	http://www.geograph.org.uk/photo/1018749
186418	50.8754	-1.74343	4.5714	4.2449	1,4,5,8,6,3,5	http://www.geograph.org.uk/photo/1018751
186419	56.7817	-4.95893	6.2500	4.9375	4,9,9,3,7,8,4,6	http://www.geograph.org.uk/photo/1018756
186420	52.0721	-1.37359	3.0000	1.5000	4,1,4,3	http://www.geograph.org.uk/photo/1018757
186421	53.1147	-3.99665	5.0000	3.3333	6,2,5,7,6,4,6,7,2	http://www.geograph.org.uk/photo/1018760
186422	51.0286	-2.74059	3.5000	3.0000	3,6,4,1,4,2,6,2	http://www.geograph.org.uk/photo/1018763
186423	53.1372	-3.79569	4.8571	2.9796	3,7,5,5,5,7,2	http://www.geograph.org.uk/photo/1018768
186424	51.0253	-2.75666	4.7500	4.6875	4,5,8,2	http://www.geograph.org.uk/photo/1018770
186425	51.279	-0.188955	3.4286	1.3878	2,5,3,3,4,5,2	http://www.geograph.org.uk/photo/1018774
186426	53.2736	-3.8551	5.2500	2.9375	3,5,8,6,7,3,4,6	http://www.geograph.org.uk/photo/1018783
186427	50.8272	-0.371798	5.7143	3.3469	6,7,6,4,9,3,5	http://www.geograph.org.uk/photo/1018791
186428	50.9146	-2.43846	2.1429	1.2653	1,1,4,3,1,3,2	http://www.geograph.org.uk/photo/1018793
186429	50.9178	-2.42782	3.8750	2.1094	6,3,6,3,3,5,3,2	http://www.geograph.org.uk/photo/1018795
186430	51.8771	-4.08258	4.7500	1.1875	5,6,3,5	http://www.geograph.org.uk/photo/1018804
186431	56.9764	-2.76374	7.0000	5.4545	4,9,4,9,7,9,10,9,6,3,7	http://www.geograph.org.uk/photo/1018805
186432	50.8996	-0.500838	4.5000	5.5833	7,2,3,2,8,5	http://www.geograph.org.uk/photo/1018810
186433	50.9141	-2.42551	3.5714	4.2449	4,1,5,2,6,1,6	http://www.geograph.org.uk/photo/1018812
186434	50.9085	-2.40896	2.8889	4.0988	6,6,5,1,1,1,2,2,2	http://www.geograph.org.uk/photo/1018814
186435	51.8683	-4.07462	3.4000	3.4400	1,5,6,2,3	http://www.geograph.org.uk/photo/1018816
186436	55.5673	-2.86479	6.0000	3.2000	7,4,5,5,9	http://www.geograph.org.uk/photo/1018819
186437	51.8699	-4.10433	3.6000	0.6400	4,5,3,3,3	http://www.geograph.org.uk/photo/1018829
186438	55.5685	-2.88337	4.8000	2.1600	3,4,7,4,6	http://www.geograph.org.uk/photo/1018837
186439	51.872	-4.12912	4.9000	1.6900	6,5,5,5,6,6,2,6,3,5	http://www.geograph.org.uk/photo/1018840
186440	50.912	-2.39391	3.0000	3.5556	1,1,3,3,7,5,3,3,1	http://www.geograph.org.uk/photo/1018848
186441	50.9208	-2.37719	4.8571	2.4082	3,3,5,4,5,7,7	http://www.geograph.org.uk/photo/1018850
186442	51.8784	-4.12667	5.0000	3.5000	7,2,6,5	http://www.geograph.org.uk/photo/1018851
186443	55.0189	-2.12842	2.5000	2.2500	1,1,4,4	http://www.geograph.org.uk/photo/1018853
186444	50.8734	-1.78551	3.6000	3.4400	5,4,8,3,2,3,2,1,4,4	http://www.geograph.org.uk/photo/1018855
186445	51.8801	-4.11687	4.4286	0.5306	3,5,5,5,5,4,4	http://www.geograph.org.uk/photo/1018856
186446	51.8861	-4.1061	3.2857	2.2041	2,2,5,4,1,4,5	http://www.geograph.org.uk/photo/1018866
186448	51.8945	-4.1126	3.8333	1.8056	3,6,5,2,3,4	http://www.geograph.org.uk/photo/1018881
